"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/27/2021,12/31/2021,"12/29/2021 09:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,82299000,77388000,4911000,6,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/27/2021,12/31/2021,"12/29/2021 09:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,33082000,35727000,-2645000,-7,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/20/2021,12/24/2021,"12/22/2021 09:55:03","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,80380000,77388000,2992000,4,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/20/2021,12/24/2021,"12/22/2021 09:55:03","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,33219000,35727000,-2508000,-7,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/13/2021,12/17/2021,"12/15/2021 11:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,79464000,77388000,2076000,3,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/13/2021,12/17/2021,"12/15/2021 11:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,36017000,35727000,290000,1,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/06/2021,12/10/2021,"12/08/2021 11:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,77675000,77388000,287000,0,12/01/2021,,,
Madison,DA-MD,Madison,WI,12/06/2021,12/10/2021,"12/08/2021 11:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,35218000,35727000,-509000,-1,12/01/2021,,,
Madison,DA-MD,Madison,WI,11/29/2021,12/03/2021,"12/01/2021 08:14:11","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,77197000,83293000,-6096000,-7,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/29/2021,12/03/2021,"12/01/2021 08:14:11","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,36067000,48906000,-12839000,-26,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/22/2021,11/26/2021,"11/23/2021 11:28:28","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,74185000,83293000,-9108000,-11,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/22/2021,11/26/2021,"11/23/2021 11:28:28","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,35628000,48906000,-13278000,-27,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/15/2021,11/19/2021,"11/17/2021 11:54:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,74194000,83293000,-9099000,-11,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/15/2021,11/19/2021,"11/17/2021 11:54:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,37060000,48906000,-11846000,-24,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/08/2021,11/12/2021,"11/09/2021 13:58:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,83097000,83293000,-196000,0,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/08/2021,11/12/2021,"11/09/2021 13:58:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,40190000,48906000,-8716000,-18,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/01/2021,11/05/2021,"11/03/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,83293000,83293000,0,0,11/01/2021,,,
Madison,DA-MD,Madison,WI,11/01/2021,11/05/2021,"11/03/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,48906000,48906000,0,0,11/01/2021,,,
Madison,DA-MD,Madison,WI,10/25/2021,10/29/2021,"10/27/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,83708000,82685000,1023000,1,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/25/2021,10/29/2021,"10/27/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,49435000,57019000,-7584000,-13,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/18/2021,10/22/2021,"10/20/2021 11:54:04","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,82483000,82685000,-202000,0,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/18/2021,10/22/2021,"10/20/2021 11:54:04","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,52291000,57019000,-4728000,-8,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/11/2021,10/15/2021,"10/13/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,82716000,82685000,31000,0,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/11/2021,10/15/2021,"10/13/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,56868000,57019000,-151000,0,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/04/2021,10/08/2021,"10/06/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,82581000,82685000,-104000,0,10/01/2021,,,
Madison,DA-MD,Madison,WI,10/04/2021,10/08/2021,"10/06/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,56042000,57019000,-977000,-2,10/01/2021,,,
Madison,DA-MD,Madison,WI,09/27/2021,10/01/2021,"09/29/2021 11:54:03","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,83099000,85055000,-1956000,-2,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/27/2021,10/01/2021,"09/29/2021 11:54:03","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,60925000,68130000,-7205000,-11,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/20/2021,09/24/2021,"09/22/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,83957000,85055000,-1098000,-1,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/20/2021,09/24/2021,"09/22/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,63894000,68130000,-4236000,-6,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/13/2021,09/17/2021,"09/15/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,85263000,85055000,208000,0,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/13/2021,09/17/2021,"09/15/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,65074000,68130000,-3056000,-4,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/06/2021,09/10/2021,"09/08/2021 11:54:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,85096000,85055000,41000,0,09/01/2021,,,
Madison,DA-MD,Madison,WI,09/06/2021,09/10/2021,"09/08/2021 11:54:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,67600000,68130000,-530000,-1,09/01/2021,,,
Madison,DA-MD,Madison,WI,08/30/2021,09/03/2021,"09/01/2021 13:08:31","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,85029000,86010000,-981000,-1,08/01/2021,,,
Madison,DA-MD,Madison,WI,08/30/2021,09/03/2021,"09/01/2021 13:08:31","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,68482000,74093000,-5611000,-8,08/01/2021,,,
Madison,DA-MD,Madison,WI,08/23/2021,08/27/2021,"08/25/2021 11:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,84596000,86010000,-1414000,-2,08/01/2021,,,
Madison,DA-MD,Madison,WI,08/23/2021,08/27/2021,"08/25/2021 11:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,74835000,74093000,742000,1,08/01/2021,,,
Madison,DA-MD,Madison,WI,08/16/2021,08/20/2021,"08/18/2021 12:36:32","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,85245000,86010000,-765000,-1,08/01/2021,,,
