"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/18/2009,12/18/2009,"12/18/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,121156000,,,,,,,
Madison,DA-MD,Madison,WI,12/18/2009,12/18/2009,"12/18/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,6818000,,,,,,,
Madison,DA-MD,Madison,WI,12/11/2009,12/11/2009,"12/11/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,122866000,,,,,,,
Madison,DA-MD,Madison,WI,12/11/2009,12/11/2009,"12/11/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,8835000,,,,,,,
Madison,DA-MD,Madison,WI,12/04/2009,12/04/2009,"12/04/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,123416000,,,,,,,
Madison,DA-MD,Madison,WI,12/04/2009,12/04/2009,"12/04/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,9643000,,,,,,,
Madison,DA-MD,Madison,WI,11/27/2009,11/27/2009,"11/27/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,122258000,,,,,,,
Madison,DA-MD,Madison,WI,11/27/2009,11/27/2009,"11/27/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,9771000,,,,,,,
Madison,DA-MD,Madison,WI,11/20/2009,11/20/2009,"11/20/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,123988000,,,,,,,
Madison,DA-MD,Madison,WI,11/20/2009,11/20/2009,"11/20/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,11176000,,,,,,,
Madison,DA-MD,Madison,WI,11/13/2009,11/13/2009,"11/13/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,125831000,,,,,,,
Madison,DA-MD,Madison,WI,11/13/2009,11/13/2009,"11/13/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,12763000,,,,,,,
Madison,DA-MD,Madison,WI,11/06/2009,11/06/2009,"11/06/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,126900000,,,,,,,
Madison,DA-MD,Madison,WI,11/06/2009,11/06/2009,"11/06/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,13806000,,,,,,,
Madison,DA-MD,Madison,WI,10/30/2009,10/30/2009,"10/30/2009 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,127746000,,,,,,,
Madison,DA-MD,Madison,WI,10/30/2009,10/30/2009,"10/30/2009 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,14344000,,,,,,,
