"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/28/2001,12/28/2001,"12/28/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,115356000,,,,,,,
Madison,DA-MD,Madison,WI,12/28/2001,12/28/2001,"12/28/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,11469000,,,,,,,
Madison,DA-MD,Madison,WI,12/21/2001,12/21/2001,"12/21/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,115486000,,,,,,,
Madison,DA-MD,Madison,WI,12/21/2001,12/21/2001,"12/21/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,11281000,,,,,,,
Madison,DA-MD,Madison,WI,12/14/2001,12/14/2001,"12/14/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,117839000,,,,,,,
Madison,DA-MD,Madison,WI,12/14/2001,12/14/2001,"12/14/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,12557000,,,,,,,
Madison,DA-MD,Madison,WI,12/07/2001,12/07/2001,"12/07/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,119471000,,,,,,,
Madison,DA-MD,Madison,WI,12/07/2001,12/07/2001,"12/07/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,12037000,,,,,,,
Madison,DA-MD,Madison,WI,11/30/2001,11/30/2001,"11/30/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,124084000,,,,,,,
Madison,DA-MD,Madison,WI,11/30/2001,11/30/2001,"11/30/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,14034000,,,,,,,
Madison,DA-MD,Madison,WI,11/23/2001,11/23/2001,"11/23/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,124863000,,,,,,,
Madison,DA-MD,Madison,WI,11/23/2001,11/23/2001,"11/23/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,14494000,,,,,,,
Madison,DA-MD,Madison,WI,11/16/2001,11/16/2001,"11/16/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,124730000,,,,,,,
Madison,DA-MD,Madison,WI,11/16/2001,11/16/2001,"11/16/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,21308000,,,,,,,
Madison,DA-MD,Madison,WI,11/09/2001,11/09/2001,"11/09/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,126654000,,,,,,,
Madison,DA-MD,Madison,WI,11/09/2001,11/09/2001,"11/09/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,23397000,,,,,,,
Madison,DA-MD,Madison,WI,11/02/2001,11/02/2001,"11/02/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,122326000,,,,,,,
Madison,DA-MD,Madison,WI,11/02/2001,11/02/2001,"11/02/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,26011000,,,,,,,
Madison,DA-MD,Madison,WI,10/26/2001,10/26/2001,"10/26/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,122626000,,,,,,,
Madison,DA-MD,Madison,WI,10/26/2001,10/26/2001,"10/26/2001 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,27407000,,,,,,,
Madison,DA-MD,Madison,WI,10/19/2001,10/19/2001,"10/19/2001 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,120872000,,,,,,,
