"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/29/2006,12/29/2006,"12/29/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,126775000,,,,,,,
Madison,DA-MD,Madison,WI,12/29/2006,12/29/2006,"12/29/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,19187000,,,,,,,
Madison,DA-MD,Madison,WI,12/22/2006,12/22/2006,"12/22/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,128731000,,,,,,,
Madison,DA-MD,Madison,WI,12/22/2006,12/22/2006,"12/22/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,20081000,,,,,,,
Madison,DA-MD,Madison,WI,12/15/2006,12/15/2006,"12/15/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,128950000,,,,,,,
Madison,DA-MD,Madison,WI,12/15/2006,12/15/2006,"12/15/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,19724000,,,,,,,
Madison,DA-MD,Madison,WI,12/08/2006,12/08/2006,"12/08/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129188000,,,,,,,
Madison,DA-MD,Madison,WI,12/08/2006,12/08/2006,"12/08/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,20691000,,,,,,,
Madison,DA-MD,Madison,WI,12/01/2006,12/01/2006,"12/01/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,116709000,,,,,,,
Madison,DA-MD,Madison,WI,12/01/2006,12/01/2006,"12/01/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,21066000,,,,,,,
Madison,DA-MD,Madison,WI,11/24/2006,11/24/2006,"11/24/2006 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,117480000,,,,,,,
Madison,DA-MD,Madison,WI,11/24/2006,11/24/2006,"11/24/2006 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,21946000,,,,,,,
