"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/30/2011,12/30/2011,"12/30/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,134558000,,,,,,,
Madison,DA-MD,Madison,WI,12/30/2011,12/30/2011,"12/30/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,1281000,,,,,,,
Madison,DA-MD,Madison,WI,12/23/2011,12/23/2011,"12/23/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,133251000,,,,,,,
Madison,DA-MD,Madison,WI,12/23/2011,12/23/2011,"12/23/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,1378000,,,,,,,
Madison,DA-MD,Madison,WI,12/16/2011,12/16/2011,"12/16/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,131491000,,,,,,,
Madison,DA-MD,Madison,WI,12/16/2011,12/16/2011,"12/16/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,2576000,,,,,,,
Madison,DA-MD,Madison,WI,12/02/2011,12/02/2011,"12/02/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,130084000,,,,,,,
Madison,DA-MD,Madison,WI,12/02/2011,12/02/2011,"12/02/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,4007000,,,,,,,
Madison,DA-MD,Madison,WI,11/25/2011,11/25/2011,"11/25/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,127935000,,,,,,,
Madison,DA-MD,Madison,WI,11/25/2011,11/25/2011,"11/25/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,4169000,,,,,,,
Madison,DA-MD,Madison,WI,11/18/2011,11/18/2011,"11/18/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,128387000,,,,,,,
Madison,DA-MD,Madison,WI,11/18/2011,11/18/2011,"11/18/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,4706000,,,,,,,
Madison,DA-MD,Madison,WI,11/11/2011,11/11/2011,"11/11/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,128068000,,,,,,,
Madison,DA-MD,Madison,WI,11/11/2011,11/11/2011,"11/11/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,5645000,,,,,,,
Madison,DA-MD,Madison,WI,11/04/2011,11/04/2011,"11/04/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,128435000,,,,,,,
Madison,DA-MD,Madison,WI,11/04/2011,11/04/2011,"11/04/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,6202000,,,,,,,
Madison,DA-MD,Madison,WI,10/28/2011,10/28/2011,"10/28/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129396000,,,,,,,
Madison,DA-MD,Madison,WI,10/28/2011,10/28/2011,"10/28/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7008000,,,,,,,
Madison,DA-MD,Madison,WI,10/21/2011,10/21/2011,"10/21/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129318000,,,,,,,
Madison,DA-MD,Madison,WI,10/21/2011,10/21/2011,"10/21/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7677000,,,,,,,
Madison,DA-MD,Madison,WI,10/07/2011,10/07/2011,"10/07/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,135187000,,,,,,,
Madison,DA-MD,Madison,WI,10/07/2011,10/07/2011,"10/07/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7898000,,,,,,,
Madison,DA-MD,Madison,WI,09/23/2011,09/23/2011,"09/23/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,137961000,,,,,,,
Madison,DA-MD,Madison,WI,09/23/2011,09/23/2011,"09/23/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7530000,,,,,,,
Madison,DA-MD,Madison,WI,09/16/2011,09/16/2011,"09/16/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,139563000,,,,,,,
Madison,DA-MD,Madison,WI,09/16/2011,09/16/2011,"09/16/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,6995000,,,,,,,
Madison,DA-MD,Madison,WI,09/02/2011,09/02/2011,"09/02/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,140676000,,,,,,,
Madison,DA-MD,Madison,WI,09/02/2011,09/02/2011,"09/02/2011 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7473000,,,,,,,
Madison,DA-MD,Madison,WI,08/19/2011,08/19/2011,"08/19/2011 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,138678000,,,,,,,
