"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/21/2020,12/25/2020,"12/22/2020 12:40:37","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,74296000,76140000,-1844000,-2,12/01/2020,,,
Madison,DA-MD,Madison,WI,12/21/2020,12/25/2020,"12/22/2020 12:40:37","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,41942000,47337000,-5395000,-11,12/01/2020,,,
Madison,DA-MD,Madison,WI,12/14/2020,12/18/2020,"12/16/2020 11:55:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,74939000,76140000,-1201000,-2,12/01/2020,,,
Madison,DA-MD,Madison,WI,12/14/2020,12/18/2020,"12/16/2020 11:55:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,44646000,47337000,-2691000,-6,12/01/2020,,,
Madison,DA-MD,Madison,WI,12/07/2020,12/11/2020,"12/09/2020 11:55:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,75994000,76140000,-146000,0,12/01/2020,,,
Madison,DA-MD,Madison,WI,12/07/2020,12/11/2020,"12/09/2020 11:55:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,36991000,47337000,-10346000,-22,12/01/2020,,,
Madison,DA-MD,Madison,WI,11/30/2020,12/04/2020,"12/02/2020 11:55:00","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,76176000,73356000,2820000,4,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/30/2020,12/04/2020,"12/02/2020 11:55:00","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,49923000,92491000,-42568000,-46,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/23/2020,11/27/2020,"11/24/2020 12:27:51","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,74980000,73356000,1624000,2,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/23/2020,11/27/2020,"11/24/2020 12:27:51","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,51500000,92491000,-40991000,-44,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/16/2020,11/20/2020,"11/18/2020 11:55:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,73875000,73356000,519000,1,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/16/2020,11/20/2020,"11/18/2020 11:55:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,52950000,92491000,-39541000,-43,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/09/2020,11/13/2020,"11/10/2020 12:13:03","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,72919000,73356000,-437000,-1,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/09/2020,11/13/2020,"11/10/2020 12:13:03","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,56744000,92491000,-35747000,-39,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/02/2020,11/06/2020,"11/04/2020 11:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,73356000,73356000,0,0,11/01/2020,,,
Madison,DA-MD,Madison,WI,11/02/2020,11/06/2020,"11/04/2020 11:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,92490000,92491000,-1000,0,11/01/2020,,,
Madison,DA-MD,Madison,WI,10/26/2020,10/30/2020,"10/28/2020 11:55:02","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,73112000,76366000,-3254000,-4,10/01/2020,,,
Madison,DA-MD,Madison,WI,10/26/2020,10/30/2020,"10/28/2020 11:55:02","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,92481000,67723000,24758000,37,10/01/2020,,,
Madison,DA-MD,Madison,WI,10/19/2020,10/23/2020,"10/21/2020 11:55:00","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,73279000,76366000,-3087000,-4,10/01/2020,,,
Madison,DA-MD,Madison,WI,10/19/2020,10/23/2020,"10/21/2020 11:55:00","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,64275000,67723000,-3448000,-5,10/01/2020,,,
Madison,DA-MD,Madison,WI,10/12/2020,10/16/2020,"10/14/2020 11:55:01","National Cold Storage",,WI,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",N/A,LBS,75897000,76366000,-469000,-1,10/01/2020,,,
Madison,DA-MD,Madison,WI,10/12/2020,10/16/2020,"10/14/2020 11:55:01","National Cold Storage",,WI,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",N/A,LBS,66388000,67723000,-1335000,-2,10/01/2020,,,
