"office name","office code","office city","office state","report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,category,quality,"holdings Unit","holdings current lbs","holdings 1stDayMTH lbs","holdings change lbs","holdings change percent","currentMTH 1stDay","report narrative","commodity narrative","special announcement"
Madison,DA-MD,Madison,WI,12/29/2000,12/29/2000,"12/29/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,131222000,,,,,,,
Madison,DA-MD,Madison,WI,12/29/2000,12/29/2000,"12/29/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,3847000,,,,,,,
Madison,DA-MD,Madison,WI,12/22/2000,12/22/2000,"12/22/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,132063000,,,,,,,
Madison,DA-MD,Madison,WI,12/22/2000,12/22/2000,"12/22/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,4393000,,,,,,,
Madison,DA-MD,Madison,WI,12/15/2000,12/15/2000,"12/15/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129400000,,,,,,,
Madison,DA-MD,Madison,WI,12/15/2000,12/15/2000,"12/15/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,5609000,,,,,,,
Madison,DA-MD,Madison,WI,12/08/2000,12/08/2000,"12/08/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129776000,,,,,,,
Madison,DA-MD,Madison,WI,12/08/2000,12/08/2000,"12/08/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,5532000,,,,,,,
Madison,DA-MD,Madison,WI,12/01/2000,12/01/2000,"12/01/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,130009000,,,,,,,
Madison,DA-MD,Madison,WI,12/01/2000,12/01/2000,"12/01/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7806000,,,,,,,
Madison,DA-MD,Madison,WI,11/24/2000,11/24/2000,"11/24/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,130932000,,,,,,,
Madison,DA-MD,Madison,WI,11/24/2000,11/24/2000,"11/24/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,7964000,,,,,,,
Madison,DA-MD,Madison,WI,11/17/2000,11/17/2000,"11/17/2000 00:00:00","Madison Dairy Market",,,Cheese,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Hard Products",Edible,LBS,129219000,,,,,,,
Madison,DA-MD,Madison,WI,11/17/2000,11/17/2000,"11/17/2000 00:00:00","Madison Dairy Market",,,Butter,"Cold Storage","Dairy Market",1095,MD_DA953,"Weekly Cold Storage Holding - U.S.",Final,Dairy,"Soft Product",Edible,LBS,10850000,,,,,,,
